machine_id,internal_temperature_c,probe_health_score_percent,error_count_30d,cooling_fan_rpm,power_consumption_w,voltage_fluctuation_v,daily_usage_hours,image_artifact_score_0_10,last_service_days_ago,target_days_to_failure
USM_013,38.6,99.8,5,2857,378.92,231.45,8.47,2.74,17,118
USM_017,43.8,96.5,8,3104,399.51,230.66,3.94,2.81,126,90
USM_009,40.0,93.4,4,2591,305.27,238.98,7.19,4.11,28,104
USM_017,36.6,100.0,4,2581,382.88,233.64,4.82,4.75,70,111
USM_009,43.2,97.1,5,2531,417.23,231.14,5.74,4.62,57,111
USM_009,46.1,99.9,5,2445,349.91,239.25,6.14,2.58,38,113
USM_001,42.9,96.9,5,2760,317.28,237.28,3.0,2.76,107,100
USM_002,31.3,94.4,4,2522,354.92,225.47,4.44,4.95,2,113
USM_016,37.7,93.2,8,2474,327.98,230.4,8.7,5.89,146,104
USM_001,42.1,94.5,4,2536,325.33,226.26,7.77,3.56,75,103
USM_010,40.5,95.7,8,2827,367.33,232.32,5.87,4.82,119,96
USM_018,40.3,100.0,5,2413,285.85,229.92,6.49,1.87,1,103
USM_008,37.4,100.0,4,2550,292.24,223.82,5.41,2.49,5,100
USM_011,36.6,100.0,3,2885,350.77,229.95,8.71,2.32,13,123
USM_002,49.4,96.0,7,2818,349.11,232.22,5.6,4.01,54,96
USM_008,41.7,100.0,6,2352,363.74,228.38,6.46,3.15,5,99
USM_008,44.6,96.1,5,2689,425.01,233.03,8.29,3.83,160,95
USM_017,41.1,96.5,7,2792,354.18,233.67,4.45,4.79,82,98
USM_015,42.5,100.0,4,2971,373.93,230.25,9.12,2.68,98,109
USM_017,40.5,100.0,4,2428,310.98,230.33,2.94,3.43,52,115
USM_013,37.8,92.6,4,2460,380.72,235.75,9.26,2.49,59,111
USM_019,35.3,94.3,4,2394,328.94,235.04,5.25,4.88,14,108
USM_005,42.9,100.0,5,2485,352.86,226.92,5.51,4.43,144,110
USM_012,41.3,100.0,4,2784,345.65,226.96,2.22,3.7,62,113
USM_001,45.0,100.0,6,2878,391.32,232.11,5.09,3.45,32,114
USM_005,43.9,90.4,5,3004,297.6,230.15,3.92,3.46,128,102
USM_008,38.0,97.6,3,2602,258.67,236.94,4.78,2.1,119,114
USM_013,46.0,88.4,6,2288,341.46,227.26,5.73,4.41,1,91
USM_008,45.0,98.8,5,2901,368.74,219.29,7.92,4.17,155,109
USM_011,44.4,96.4,7,2741,356.09,219.8,6.42,5.59,27,100
USM_001,50.7,93.3,6,2774,399.29,233.24,6.62,3.38,32,96
USM_013,49.1,89.6,6,2356,367.49,225.54,3.81,4.3,5,90
USM_019,43.8,95.3,5,2629,327.45,235.39,4.24,4.76,126,108
USM_003,44.7,97.8,5,2338,256.98,234.17,9.6,4.63,46,104
USM_017,45.5,97.6,5,2849,340.51,225.12,4.53,2.87,141,102
USM_005,40.0,100.0,3,2520,391.12,230.61,9.31,3.05,91,109
USM_020,39.1,99.7,4,2485,334.32,227.39,5.51,2.83,136,107
USM_008,44.2,97.5,3,2230,351.13,231.01,6.0,2.6,177,113
USM_014,38.6,90.9,6,2944,366.85,225.76,8.14,5.41,130,104
USM_004,44.5,99.9,7,2617,309.39,227.65,8.54,3.4,14,106
USM_011,42.1,92.5,4,2696,374.93,226.89,5.78,3.76,4,106
USM_020,37.9,98.2,5,2408,415.48,228.03,5.22,3.7,58,109
USM_015,41.6,91.6,9,2170,343.09,232.19,5.89,3.95,10,100
USM_019,46.9,94.4,4,2559,304.84,229.12,6.68,3.49,119,99
USM_007,42.3,94.7,5,2561,347.34,232.11,7.78,2.92,176,106
USM_019,41.8,92.9,6,2756,261.02,237.29,6.01,5.37,7,103
USM_019,43.1,93.6,6,2574,363.48,231.78,7.24,3.19,16,107
USM_011,44.2,92.5,5,2476,368.09,233.09,9.28,2.91,58,99
USM_005,40.4,87.1,4,2202,417.03,230.28,6.76,4.11,77,109
USM_005,43.1,89.7,8,2695,342.24,234.91,6.62,6.18,43,95
USM_008,36.5,95.4,4,2376,366.34,232.61,2.96,2.82,27,102
USM_010,37.1,100.0,4,3016,315.55,238.1,1.0,4.04,21,109
USM_006,39.0,95.9,6,2685,335.74,228.01,6.78,3.36,65,108
USM_015,43.3,100.0,5,2851,288.99,226.53,5.81,3.58,81,109
USM_016,41.9,93.6,8,2594,342.21,233.87,4.97,4.68,20,95
USM_017,41.1,100.0,2,2721,337.79,231.38,6.49,1.61,23,122
USM_008,44.2,92.2,5,2425,361.97,226.17,5.88,2.96,36,106
USM_008,43.6,87.9,5,2332,325.06,225.65,8.26,5.05,35,99
USM_009,40.4,100.0,5,2658,353.33,231.09,6.17,3.43,110,111
USM_002,37.0,98.0,5,2790,336.66,235.15,4.51,3.68,34,112
USM_015,38.7,100.0,5,2053,336.74,235.2,7.98,4.04,230,115
USM_018,35.5,100.0,3,2455,353.21,232.65,5.57,2.44,22,111
USM_003,42.3,98.3,7,3225,351.62,233.68,7.05,4.5,70,108
USM_017,37.8,94.6,7,2771,380.45,236.75,5.05,4.51,85,111
USM_004,39.2,94.0,4,3103,345.17,229.36,4.7,3.97,59,104
USM_004,41.0,97.0,6,2470,336.0,225.75,6.17,4.0,27,107
USM_014,45.7,100.0,5,2569,342.77,232.03,6.03,4.5,17,111
USM_009,45.5,97.1,5,2994,321.41,230.44,6.96,2.93,55,106
USM_009,41.1,100.0,4,2848,335.6,222.14,5.46,3.99,64,107
USM_018,45.6,100.0,8,2678,431.25,218.86,2.33,5.08,17,98
USM_010,33.2,100.0,5,2203,313.49,232.4,5.13,3.97,24,108
USM_004,49.4,92.5,7,3091,338.85,223.24,7.59,3.61,118,89
USM_012,44.1,95.0,6,3444,334.5,220.26,5.41,5.98,99,96
USM_008,41.8,96.1,5,2196,340.11,232.88,5.51,3.82,12,100
USM_002,38.4,100.0,5,3055,336.75,235.19,7.97,4.73,162,105
USM_013,39.4,99.7,4,2503,361.17,228.73,4.58,2.93,59,110
USM_016,43.2,100.0,5,2581,281.59,227.93,2.91,4.4,41,107
USM_002,43.9,90.9,6,2770,391.49,225.04,5.68,3.39,13,96
USM_011,43.9,86.8,5,2327,375.3,226.03,5.03,4.54,78,104
USM_010,38.1,95.0,4,2619,300.29,230.55,4.07,3.06,152,102
USM_015,37.7,94.1,7,2143,259.24,225.43,5.65,5.63,4,101
USM_017,42.5,98.5,8,2818,310.92,227.0,6.98,3.21,44,108
USM_008,44.6,100.0,5,3365,340.29,223.55,5.98,2.23,125,110
USM_018,41.7,100.0,5,2474,450.0,235.93,6.61,3.43,182,121
USM_009,48.3,100.0,9,2682,371.73,233.53,9.63,3.87,4,99
USM_008,41.5,99.7,5,2628,277.7,234.39,5.31,3.33,93,108
USM_014,41.6,100.0,9,2962,322.41,237.86,6.56,2.52,19,99
USM_018,43.9,97.5,5,2810,347.87,227.63,4.98,4.54,46,111
USM_020,46.0,100.0,9,2985,360.15,224.72,4.31,4.59,91,103
USM_020,35.8,86.9,6,2456,297.41,218.82,4.83,2.56,47,100
USM_012,36.8,100.0,4,2747,344.6,245.24,5.04,2.46,6,108
USM_019,40.4,93.3,6,1643,321.29,229.21,6.72,3.62,53,101
USM_014,55.3,99.0,5,3003,305.85,233.85,10.7,2.87,7,85
USM_017,40.1,95.4,4,2285,360.38,225.63,4.57,4.17,25,107
USM_003,40.8,95.2,7,2559,380.96,238.94,5.17,5.49,49,103
USM_007,43.9,96.9,4,2912,383.64,239.66,5.87,3.16,285,106
USM_017,45.6,100.0,6,2245,372.98,229.87,6.79,4.91,77,105
USM_012,42.3,99.4,3,2999,330.11,226.64,6.53,1.91,21,111
USM_009,46.8,96.9,5,2680,378.58,225.57,8.57,4.0,125,106
USM_015,35.5,97.2,4,3041,362.36,218.92,1.15,2.93,15,103
USM_018,37.2,100.0,4,2351,355.36,231.77,1.23,3.81,29,109
USM_013,45.9,91.3,4,2165,325.53,232.82,5.01,2.16,62,97
USM_008,42.1,100.0,4,2662,330.12,227.37,8.19,2.05,31,110
USM_014,35.7,99.0,5,2782,352.96,228.21,2.87,3.88,78,110
USM_008,35.0,100.0,4,2800,447.59,232.52,1.0,2.7,63,114
USM_014,38.5,96.8,6,2294,362.05,231.2,7.14,3.22,66,108
USM_007,41.6,92.6,8,2178,325.55,225.89,6.49,5.66,32,95
USM_012,42.8,100.0,4,2584,316.7,229.49,3.82,3.47,3,116
USM_011,39.7,85.9,6,2801,330.33,239.87,4.03,5.17,123,106
USM_011,42.6,96.7,4,2815,437.09,223.14,4.06,2.79,4,108
USM_013,39.8,95.8,4,3119,334.03,231.39,6.22,2.27,37,109
USM_018,46.1,100.0,5,2598,386.27,239.74,4.75,3.25,21,107
USM_002,52.0,97.9,5,2216,334.96,236.49,6.99,1.98,21,96
USM_015,38.7,92.8,3,2995,360.45,225.69,1.0,3.11,15,105
USM_020,43.0,96.7,7,2738,381.67,234.01,4.29,3.79,19,105
USM_018,42.5,97.0,7,2759,327.12,231.11,3.75,3.42,186,109
USM_015,41.9,98.0,8,2899,324.36,228.36,5.49,3.8,214,95
USM_019,43.8,100.0,6,3067,416.35,230.36,4.92,3.93,50,110
USM_012,43.8,100.0,3,2681,389.38,230.25,7.6,2.14,44,109
USM_013,38.7,91.9,5,2989,381.63,228.82,2.28,2.93,2,104
USM_011,46.8,93.3,5,2883,381.49,225.28,6.09,1.6,97,103
USM_005,42.6,92.5,4,2479,368.38,226.31,7.12,3.46,11,107
USM_001,40.9,100.0,5,2588,430.71,232.91,9.71,4.07,9,111
USM_003,51.0,98.5,7,2945,351.76,236.28,5.04,4.93,33,94
USM_019,41.2,91.5,7,2449,373.09,230.91,6.65,4.09,25,98
USM_007,41.6,100.0,6,2932,291.96,227.48,2.39,4.71,6,113
USM_012,41.0,92.0,4,2707,317.0,232.38,1.22,4.25,9,105
USM_015,41.4,100.0,5,2778,301.97,229.78,7.69,3.44,292,113
USM_005,43.3,100.0,6,3115,400.96,241.62,5.99,2.72,79,106
USM_015,38.7,97.9,2,2744,250.0,230.88,8.36,1.09,54,114
USM_008,43.2,100.0,7,2703,333.91,232.86,3.25,4.56,21,110
USM_010,34.7,100.0,3,2572,250.0,227.26,7.04,3.28,33,109
USM_016,37.2,97.3,5,2582,316.75,231.8,9.74,4.9,59,107
USM_008,49.0,95.0,4,2833,330.36,232.2,6.84,2.72,92,100
USM_001,36.6,91.6,10,3025,405.39,232.51,6.55,6.32,175,99
USM_012,33.7,94.6,5,2403,365.87,223.34,6.02,3.44,7,114
USM_005,35.8,87.9,3,2401,316.67,228.4,2.86,3.45,12,107
USM_003,49.1,90.9,5,3126,392.64,228.33,8.71,3.73,50,102
USM_001,34.0,94.0,5,2420,350.71,235.6,4.78,3.9,167,100
USM_004,37.9,95.3,5,2694,351.5,228.09,7.01,3.57,36,90
USM_008,34.9,91.5,3,2421,301.89,229.0,2.87,3.38,60,109
USM_003,39.8,100.0,2,2144,310.4,231.2,3.64,1.53,20,119
USM_010,40.5,100.0,3,2714,317.0,231.22,8.87,2.53,100,111
USM_002,39.4,100.0,4,2978,351.86,227.0,5.31,4.41,55,109
USM_011,49.7,94.4,8,2727,353.12,227.58,8.91,2.83,28,94
USM_010,36.7,100.0,6,2172,411.76,243.12,5.84,1.62,46,114
USM_014,40.2,82.6,4,2684,365.4,229.15,2.32,3.44,71,99
USM_007,43.3,100.0,4,2456,250.0,231.1,7.78,3.24,14,116
USM_002,37.3,97.1,4,1836,360.51,232.42,4.82,2.76,25,114
USM_009,43.8,99.7,5,2663,292.0,226.75,7.4,3.07,17,112
USM_016,39.9,100.0,3,2804,311.36,237.32,6.05,2.53,193,119
USM_013,42.2,100.0,6,3025,317.51,231.52,2.91,4.34,2,104
USM_009,41.2,100.0,4,3188,323.47,234.98,6.33,3.82,3,109
USM_020,34.4,100.0,5,2789,294.99,228.59,10.39,5.55,26,107
USM_004,47.0,94.9,7,2999,358.14,229.24,6.99,3.29,46,100
USM_010,49.8,99.8,6,2362,293.57,229.45,5.88,3.06,23,107
USM_012,41.3,88.0,5,3149,364.27,226.86,8.15,5.32,116,103
USM_017,38.0,100.0,7,3010,439.48,234.82,6.42,3.72,11,93
USM_014,47.6,90.3,4,2616,296.83,225.74,6.42,3.04,27,115
USM_014,48.5,89.8,7,2939,338.62,230.99,3.82,4.57,40,94
USM_002,40.9,91.3,5,2833,250.0,223.4,6.47,4.31,13,109
USM_020,41.1,96.5,3,3102,337.96,242.95,8.07,1.77,20,113
USM_011,40.8,99.3,4,2612,375.71,223.92,4.33,2.73,176,105
USM_016,35.5,91.3,4,2381,378.83,232.31,8.85,4.11,44,108
USM_019,40.3,100.0,8,2505,353.09,237.93,5.82,4.78,122,98
USM_006,47.9,96.3,8,2998,385.57,235.27,4.22,4.28,18,98
USM_019,41.3,97.9,3,2087,450.0,232.82,8.0,2.91,56,115
USM_005,37.2,100.0,4,1722,418.49,228.8,5.43,2.63,86,117
USM_004,43.9,96.3,8,2956,329.1,238.64,7.52,4.38,32,99
USM_015,38.7,93.9,2,2719,291.96,236.62,5.42,1.31,58,99
USM_004,41.2,100.0,3,2667,333.75,230.2,5.88,2.53,119,113
USM_020,36.7,95.3,7,2225,312.12,231.83,6.99,5.05,9,105
USM_010,37.5,100.0,4,2112,368.05,225.86,6.58,3.63,26,112
USM_003,43.5,100.0,3,2494,302.75,227.42,2.01,2.57,104,114
USM_005,41.4,99.9,4,2772,347.09,234.62,3.76,2.14,15,110
USM_006,38.9,95.9,4,2462,383.52,238.13,7.86,4.45,48,112
USM_008,41.9,93.3,4,2939,345.97,223.28,5.74,3.86,34,114
USM_007,38.8,97.2,5,2351,312.15,231.29,4.95,3.3,65,107
USM_010,37.7,94.8,4,2471,396.99,229.93,3.28,4.05,66,112
USM_006,45.6,98.4,4,2917,274.84,228.27,3.84,3.6,51,114
USM_014,43.6,95.6,6,2573,336.89,231.7,1.96,3.71,175,100
USM_004,41.4,95.9,3,2565,348.33,233.55,5.8,2.28,11,106
USM_013,41.8,100.0,4,2474,350.64,227.76,4.8,2.31,108,117
USM_020,41.0,99.4,4,2411,357.22,225.22,4.07,4.12,40,108
USM_017,43.4,94.6,8,2790,374.42,232.74,5.86,4.25,65,96
USM_007,38.5,88.6,4,2779,348.58,225.72,6.73,4.48,19,105
USM_004,46.0,91.6,5,2778,335.28,222.82,10.19,3.31,5,97
USM_014,42.2,100.0,4,2486,333.7,230.31,2.98,4.1,90,110
USM_003,41.0,100.0,4,2599,325.54,230.15,8.32,2.96,17,114
USM_005,40.0,100.0,5,3129,381.5,241.02,7.95,4.63,29,100
USM_016,44.5,97.1,5,2268,324.14,237.93,4.44,2.78,2,108
USM_020,41.0,97.4,5,3225,383.87,234.67,6.41,2.98,63,101
USM_004,38.5,91.4,8,2664,350.76,233.72,5.08,3.75,69,95
USM_002,40.1,91.2,6,2596,329.15,233.91,6.37,4.77,139,98
USM_018,45.3,97.6,5,2989,374.74,225.22,9.02,3.46,132,96
USM_019,35.4,98.8,3,1983,320.9,225.32,7.21,3.45,73,111
USM_019,40.3,95.0,4,3067,375.53,225.02,7.02,3.27,23,100
USM_017,45.6,92.3,6,3262,358.51,226.38,5.14,4.11,28,93
USM_014,40.1,94.9,6,2977,326.15,233.35,3.03,3.61,28,103
USM_019,42.5,99.8,4,2044,371.15,234.9,5.58,2.56,8,117
USM_013,46.5,100.0,5,2943,371.86,235.54,8.41,3.46,176,111
USM_012,44.3,100.0,6,3186,396.3,224.68,2.95,3.48,102,104
USM_006,39.2,96.6,9,3104,388.65,234.31,3.89,5.91,9,93
USM_004,41.0,94.5,6,2237,369.65,224.32,6.25,3.09,175,102
USM_019,44.6,93.9,6,3001,304.9,231.06,4.03,2.9,111,107
USM_016,44.9,91.9,6,3237,447.94,232.98,4.41,4.16,150,103
USM_013,40.9,90.2,4,2668,293.86,228.46,5.15,2.99,20,99
USM_004,40.6,100.0,5,2220,387.97,230.84,3.27,2.26,24,107
USM_017,42.1,95.6,4,2919,367.25,226.89,4.05,2.19,38,104
USM_001,47.3,95.4,5,3039,303.03,218.2,7.41,2.86,15,89
USM_018,45.1,98.0,4,2659,345.03,234.73,3.39,2.72,37,115
USM_020,43.5,100.0,5,2327,346.85,235.91,2.8,2.05,1,112
USM_017,36.9,90.4,6,2913,402.22,226.94,4.74,3.72,125,107
USM_015,40.8,100.0,2,2427,321.47,235.4,7.46,0.97,10,122
USM_011,40.5,100.0,7,2774,339.52,227.75,5.61,3.83,41,106
USM_013,46.9,97.5,4,3186,256.56,224.48,5.07,2.94,158,112
USM_001,40.6,98.8,6,2158,419.39,226.2,6.09,3.0,103,105
USM_017,45.6,88.3,6,2978,307.18,229.2,2.51,4.7,89,99
USM_006,39.5,95.2,6,2582,363.08,229.42,6.99,4.03,55,101
USM_004,39.7,99.1,3,2593,345.94,218.87,6.77,2.76,34,113
USM_020,43.2,98.6,5,2836,346.08,218.89,5.18,3.88,35,111
USM_016,48.3,98.6,7,2501,382.39,228.35,8.01,4.97,5,103
USM_015,40.1,86.5,5,2298,416.85,230.52,3.75,3.22,4,87
USM_015,31.8,94.2,6,2032,360.06,226.24,8.26,4.47,111,107
USM_006,35.3,100.0,4,2972,376.2,226.1,6.31,2.22,31,105
USM_015,42.5,98.8,8,2563,363.16,229.16,5.33,4.59,3,100
USM_014,35.6,97.7,4,2776,390.7,234.87,5.96,2.77,65,101
USM_011,38.0,100.0,3,2484,331.48,231.23,5.79,2.58,68,110
USM_007,42.2,100.0,6,2323,393.02,229.75,8.44,4.48,15,112
USM_009,31.2,94.6,5,2757,394.42,234.5,3.85,4.41,31,107
USM_016,39.6,100.0,3,2744,393.3,227.92,4.47,2.65,51,114
USM_005,37.4,91.3,4,2552,323.59,229.72,8.07,4.04,54,114
USM_020,35.2,97.5,5,2692,343.27,229.91,4.81,2.79,42,104
USM_010,38.7,100.0,4,2349,359.58,226.15,7.8,1.74,27,109
USM_018,38.1,100.0,6,2948,295.17,227.12,9.4,3.52,4,112
USM_003,43.2,91.5,5,3069,413.8,217.1,5.2,3.55,1,107
USM_013,46.6,96.1,6,2944,349.51,241.97,7.36,2.65,36,105
USM_011,39.5,99.8,5,2533,361.36,225.58,3.69,4.65,13,115
USM_017,39.5,100.0,4,2662,326.92,238.21,7.51,2.42,167,116
USM_013,39.9,89.6,5,3120,296.92,228.92,6.4,4.17,61,104
USM_006,37.3,100.0,4,3007,325.84,231.59,6.95,4.41,52,105
USM_017,36.0,99.4,3,3208,358.77,229.25,4.71,3.12,31,113
USM_013,34.1,94.7,3,2356,376.94,233.01,2.68,2.95,23,115
USM_019,36.4,90.3,5,2353,356.47,234.82,7.01,4.28,11,98
USM_019,47.0,98.7,9,2760,363.87,234.91,1.87,3.88,3,94
USM_010,38.6,100.0,4,2757,336.52,235.01,5.37,4.21,60,112
USM_003,30.2,98.1,5,2509,369.85,228.42,7.88,5.33,90,113
USM_014,39.2,93.1,5,2525,409.31,227.25,6.38,3.34,117,100
USM_019,36.1,91.9,4,2991,378.19,224.45,9.9,4.07,77,101
USM_005,42.3,100.0,4,2645,382.38,231.87,8.05,2.06,136,102
USM_005,41.0,97.0,5,2295,361.76,236.15,4.69,4.2,243,103
USM_020,41.7,100.0,4,2337,289.87,236.47,6.05,3.52,195,115
USM_017,41.3,93.1,4,2737,308.21,230.21,5.91,3.61,53,102
USM_010,39.2,95.5,3,3542,368.2,225.7,2.84,3.02,15,105
USM_005,35.2,100.0,4,2309,349.56,219.91,4.12,2.98,6,108
USM_004,40.9,89.9,5,2564,367.59,236.8,4.88,4.24,306,100
USM_006,44.6,95.9,4,3417,417.06,218.32,1.93,2.64,22,112
USM_004,48.8,96.4,4,2592,379.04,228.5,6.09,3.26,2,97
USM_007,40.4,98.5,6,2790,400.36,229.14,5.5,3.45,29,98
USM_007,40.1,97.6,3,3214,353.79,226.03,2.65,1.95,82,117
USM_018,43.7,99.5,5,2401,317.71,229.3,6.81,2.32,132,112
USM_003,47.8,100.0,5,2635,347.69,231.2,7.43,2.67,38,99
USM_001,39.7,91.4,7,2501,317.81,218.78,6.45,5.47,20,104
USM_004,44.1,100.0,7,2235,412.33,229.66,5.35,2.5,90,95
USM_006,38.5,100.0,4,3105,381.62,220.21,7.18,3.28,42,116
USM_009,43.2,98.2,3,2505,370.82,233.44,7.36,2.41,5,118
USM_014,45.5,90.4,4,2442,399.44,227.25,6.61,3.19,131,111
USM_012,35.9,91.9,3,2475,269.2,219.72,4.35,2.43,63,101
USM_020,39.5,99.5,5,2924,373.53,227.78,6.55,4.04,2,109
USM_004,45.9,91.4,4,2743,297.57,225.8,8.39,2.58,1,96
USM_012,43.7,97.0,5,2449,349.71,234.98,4.81,4.44,5,114
USM_010,46.7,100.0,7,2839,337.53,229.65,10.2,3.8,103,106
USM_007,44.6,99.9,5,2940,376.47,231.06,4.95,3.26,39,110
USM_003,40.2,90.7,6,2644,359.13,238.76,6.06,4.89,24,96
USM_014,50.0,87.1,9,2679,403.8,230.66,4.66,7.29,17,83
USM_010,42.2,95.9,4,2976,325.92,231.51,6.45,4.08,42,108
USM_016,30.0,100.0,3,2496,378.36,232.22,2.52,2.21,5,120
USM_016,40.1,98.2,5,3133,356.49,224.31,4.91,4.94,57,112
USM_010,39.1,100.0,5,2413,284.59,235.55,3.82,3.52,28,108
USM_013,44.7,100.0,6,2463,313.26,221.45,6.27,5.44,117,104
USM_006,40.2,100.0,5,2380,344.0,237.28,7.99,2.83,84,112
USM_012,46.2,97.9,6,2640,394.49,221.19,7.29,4.75,1,108
USM_009,42.5,96.9,5,2676,368.55,234.92,1.26,3.54,10,112
USM_013,38.5,98.3,8,2237,303.3,241.82,10.08,6.1,38,98
USM_004,41.1,98.6,4,2689,344.39,227.47,6.59,3.14,64,108
USM_011,38.0,93.7,6,2799,430.71,226.94,4.45,6.75,75,106
USM_020,42.3,98.7,6,2233,354.45,232.5,6.31,3.86,101,103
USM_018,38.5,98.4,6,2478,336.91,226.18,6.35,4.29,3,108
USM_011,41.5,98.4,5,2834,369.67,239.33,4.67,5.14,1,109
USM_004,40.5,89.8,4,2328,380.54,230.55,6.4,3.22,55,100
USM_018,40.6,100.0,7,2561,331.75,229.12,4.79,4.3,77,112
USM_001,49.5,94.5,8,3071,370.1,230.09,5.19,3.4,92,92
USM_007,39.7,100.0,5,3185,336.84,226.97,4.63,3.48,10,106
USM_006,33.0,95.8,6,2712,378.77,227.84,3.13,3.7,207,109
USM_015,45.6,94.8,7,2655,356.79,224.31,6.29,4.25,15,108
USM_018,45.8,92.1,7,2557,369.28,228.45,7.17,4.39,17,98
USM_011,33.8,99.4,3,2861,319.63,230.15,7.03,2.8,10,109
USM_020,39.1,100.0,5,2981,317.15,234.47,7.64,3.46,2,103
USM_015,43.4,100.0,3,2337,387.82,226.23,6.65,1.0,99,113
USM_016,43.3,92.7,8,2956,346.82,230.41,4.93,4.81,1,110
USM_007,41.9,87.1,6,2486,361.4,231.26,7.68,5.89,37,100
USM_010,40.9,93.3,4,2401,337.74,234.75,3.28,3.97,5,103
USM_012,37.3,100.0,4,2576,385.95,233.13,4.2,1.73,2,110
USM_014,31.4,93.5,5,2861,325.69,230.35,4.07,4.51,163,100
USM_005,50.2,100.0,5,2845,344.58,231.52,8.16,2.57,104,103
USM_018,38.1,99.3,5,2715,381.44,229.45,7.89,3.56,30,101
USM_005,42.4,96.6,7,2780,396.92,228.99,6.97,4.25,36,105
USM_003,41.4,95.7,4,2804,329.05,223.94,8.14,4.16,121,107
USM_005,44.6,97.2,5,2662,428.39,226.89,4.24,4.6,95,115
USM_017,42.1,100.0,4,2860,362.53,223.69,6.7,3.48,70,114
USM_019,42.1,92.2,7,2472,308.28,232.31,5.75,4.03,46,104
USM_019,31.4,100.0,4,2759,364.76,232.32,7.69,4.07,56,115
USM_012,38.1,91.2,6,2888,334.68,234.09,5.77,3.85,29,102
USM_009,44.3,100.0,5,2902,367.36,235.98,5.23,2.65,45,112
USM_001,44.4,96.4,6,2919,348.29,225.9,7.08,4.02,46,106
USM_018,38.1,100.0,4,2770,352.97,234.02,7.75,2.2,120,106
USM_004,34.9,100.0,3,2950,313.54,229.53,4.66,3.25,14,114
USM_010,42.0,100.0,7,1988,389.6,239.68,5.88,1.96,16,104
USM_007,30.0,89.9,4,2806,303.75,235.7,3.88,3.45,14,112
USM_001,35.7,91.0,3,3199,305.65,223.89,1.0,3.42,51,102
USM_017,48.6,93.1,8,2549,364.69,224.95,6.4,2.81,71,86
USM_002,47.6,97.3,5,2505,414.11,231.55,7.22,4.61,16,108
USM_011,43.6,96.6,6,3071,335.9,232.54,6.52,4.58,67,93
USM_009,41.8,91.2,5,2389,378.04,225.39,2.1,5.24,59,107
USM_007,33.5,94.0,4,2385,392.93,224.81,5.3,3.55,23,110
USM_017,37.4,97.4,5,2675,382.59,233.6,1.56,3.07,15,106
USM_017,41.0,90.1,6,2420,337.55,240.09,8.74,4.8,128,98
USM_002,38.1,93.4,4,2893,306.36,228.98,3.83,3.9,50,101
USM_006,40.7,96.3,4,2420,261.7,232.67,8.51,3.7,73,105
USM_014,47.2,99.8,2,2829,339.49,230.52,7.89,0.8,155,113
USM_006,38.9,100.0,6,2724,397.12,221.92,4.2,4.09,13,110
USM_002,39.6,99.2,6,3144,305.03,233.98,3.73,4.01,25,105
USM_001,44.6,95.2,5,3045,378.01,222.31,6.7,3.65,34,103
USM_010,35.4,93.3,5,2445,311.99,226.55,4.31,4.6,15,105
USM_005,38.2,100.0,4,2252,354.24,228.39,6.2,3.94,110,115
USM_002,38.3,100.0,4,2884,378.31,236.99,5.03,2.64,5,112
USM_016,40.8,100.0,6,2462,323.62,226.56,2.44,3.11,16,110
USM_002,39.0,99.5,7,2539,356.82,231.79,1.54,2.36,12,104
USM_010,40.4,91.5,6,2335,333.4,229.29,6.45,5.36,183,91
USM_002,38.6,98.9,5,2839,378.21,226.31,4.88,4.38,59,113
USM_016,36.9,96.2,4,2425,359.41,210.0,4.89,2.77,75,97
USM_016,44.3,95.4,5,2682,352.26,236.1,7.39,4.26,6,101
USM_019,40.7,100.0,5,2651,412.33,230.39,8.35,3.61,12,110
USM_007,43.8,90.2,4,2743,376.49,227.8,5.45,3.3,99,100
USM_012,36.9,100.0,3,2817,322.39,223.11,5.32,3.46,50,113
USM_015,39.1,89.7,5,2568,346.57,228.44,7.0,4.88,2,108
USM_008,39.9,98.1,6,2426,346.96,236.88,3.29,4.4,50,98
USM_006,41.1,99.2,8,2103,353.21,218.34,6.45,5.72,38,104
USM_010,44.8,100.0,4,2728,450.0,230.25,7.1,3.43,10,103
USM_003,40.1,96.5,5,2604,364.83,239.93,7.36,3.33,53,105
USM_019,43.5,86.2,5,2472,268.56,222.61,2.13,4.82,11,92
USM_017,42.6,95.4,6,2694,328.29,233.11,4.48,3.46,100,96
USM_007,40.6,96.1,4,2913,272.71,240.44,4.24,3.01,57,115
USM_020,37.7,100.0,3,2961,336.81,232.39,6.2,2.41,123,115
USM_004,44.8,94.5,3,2237,270.51,234.85,6.96,0.27,33,116
USM_014,38.5,96.7,5,2527,315.14,233.58,8.99,4.29,43,103
USM_020,41.2,97.8,5,2949,289.17,229.85,5.01,1.84,85,112
USM_015,41.0,95.0,4,3139,365.37,239.21,5.0,2.79,47,109
USM_008,41.2,100.0,5,2417,350.02,226.7,8.3,3.63,50,103
USM_015,40.1,98.0,4,3064,362.12,222.7,6.59,3.15,48,105
USM_020,38.8,100.0,6,2233,345.82,227.04,8.54,5.48,40,102
USM_014,35.2,97.3,2,2946,294.23,224.08,6.58,2.0,98,115
USM_009,46.5,100.0,8,2630,370.54,228.05,3.69,5.57,39,102
USM_008,38.9,100.0,8,3107,426.89,227.46,3.33,4.71,138,111
USM_017,40.2,100.0,4,2512,366.37,237.63,2.9,4.24,99,107
